City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
597,Magadan,RU,2022-07-26 17:58:15,59.5667,150.8,52.99,95,85,2.82
598,Samarai,PG,2022-07-26 18:03:06,-10.6167,150.6667,78.58,85,82,10.54
599,Tanete,ID,2022-07-26 18:03:07,-3.9443,119.7848,75.02,94,92,6.55
600,Rafraf,TN,2022-07-26 18:03:08,37.1904,10.1837,91.71,64,0,12.33
601,Mattru,SL,2022-07-26 18:03:08,7.6244,-11.8332,78.06,81,95,5.7
602,Muyezerskiy,RU,2022-07-26 18:03:09,63.9333,31.65,67.26,72,92,9.95
603,Benjamin Aceval,PY,2022-07-26 18:03:10,-24.9667,-57.5667,91.54,22,0,7.38
604,Coquimbo,CL,2022-07-26 18:03:11,-29.9533,-71.3436,60.01,66,0,5.97
605,Torres,BR,2022-07-26 18:03:12,-29.3353,-49.7269,81.82,78,6,10.02
606,Mukhen,RU,2022-07-26 18:03:13,48.1,136.1,64.8,97,52,2.06
607,Bellevue,US,2022-07-26 17:58:32,47.6104,-122.2007,87.01,56,0,3.0
608,Portel,BR,2022-07-26 18:03:14,-1.9356,-50.8211,84.54,65,97,2.26
609,Chifeng,CN,2022-07-26 18:00:23,42.2683,118.9636,68.2,83,38,4.45
610,Hamilton,US,2022-07-26 18:03:01,39.1834,-84.5333,75.25,92,100,1.01
611,Thurso,GB,2022-07-26 18:01:01,58.5927,-3.5259,57.45,80,44,14.12
612,Lola,GN,2022-07-26 18:03:16,7.8,-8.5333,74.26,91,75,3.02
613,Bull Savanna,JM,2022-07-26 18:03:16,17.8868,-77.5902,83.44,65,40,19.93
614,Algeciras,ES,2022-07-26 18:03:17,36.1333,-5.4505,87.48,37,0,13.8
615,Campbell River,CA,2022-07-26 18:01:00,50.0163,-125.2446,82.6,45,5,2.01
616,Rio Bueno,CL,2022-07-26 18:03:18,-40.3167,-72.9667,54.03,86,29,6.29
617,Novoagansk,RU,2022-07-26 18:03:19,61.9449,76.6625,59.56,96,32,5.91
618,Hammerfest,NO,2022-07-26 18:03:19,70.6634,23.6821,66.65,72,40,6.91
619,Ninghai,CN,2022-07-26 18:03:20,29.2892,121.4247,76.69,82,61,2.64
620,Azad Shahr,IR,2022-07-26 18:03:21,34.7909,48.5707,76.77,29,0,4.56
621,Saint Simons,US,2022-07-26 18:03:22,31.1352,-81.3901,91.44,55,0,9.22
622,Svalyava,UA,2022-07-26 18:03:23,48.5485,22.9958,79.61,54,41,4.54
623,Alexandria,EG,2022-07-26 17:59:45,31.2156,29.9553,82.36,61,0,6.91
624,Chaplynka,UA,2022-07-26 18:03:23,46.3651,33.5403,71.76,47,50,5.08
625,Shizuishan,CN,2022-07-26 18:03:24,39.2333,106.7694,77.27,36,100,14.81
626,Cravo Norte,CO,2022-07-26 18:03:25,6.3017,-70.2041,85.66,64,65,3.67
627,Miri,MY,2022-07-26 18:03:26,4.4148,114.0089,76.93,89,100,3.24
628,Willowmore,ZA,2022-07-26 18:03:26,-33.2926,23.4895,57.61,38,7,3.13
629,Knyaze-Volkonskoye,RU,2022-07-26 18:03:27,48.4642,135.4567,64.74,94,74,3.49
630,Daru,PG,2022-07-26 18:03:28,-9.0763,143.2092,76.21,83,95,14.14
631,Slave Lake,CA,2022-07-26 18:03:29,55.2834,-114.769,68.05,49,48,4.43
632,Andenes,NO,2022-07-26 18:03:29,69.3143,16.1194,52.93,100,75,16.11
633,Donskoye,RU,2022-07-26 18:03:30,45.4552,41.9741,69.93,66,71,1.52
634,Doembang Nangbuat,TH,2022-07-26 18:03:31,14.8333,100.1,85.05,81,67,8.01
635,Cam Ranh,VN,2022-07-26 18:03:31,11.9214,109.1591,78.76,83,20,1.14
636,Worland,US,2022-07-26 18:02:47,44.0169,-107.9554,79.25,48,0,10.36
637,Venado Tuerto,AR,2022-07-26 18:03:32,-33.7456,-61.9688,71.76,61,78,8.37
638,Bayir,TR,2022-07-26 18:03:33,37.2687,28.2167,77.52,36,0,2.06
639,Harper,LR,2022-07-26 18:03:35,4.375,-7.7169,76.17,78,100,9.22
640,Puqi,CN,2022-07-26 18:03:35,29.7167,113.8833,82.06,77,25,4.27
641,Chara,RU,2022-07-26 18:03:36,56.9064,118.2631,65.08,77,45,1.45
642,Erenhot,CN,2022-07-26 18:03:37,43.6475,111.9767,74.77,35,23,6.62
643,Tocopilla,CL,2022-07-26 18:02:19,-22.092,-70.1979,66.18,67,20,10.13
644,Almaznyy,RU,2022-07-26 18:03:38,48.0448,40.045,66.85,72,54,0.2
645,Grindavik,IS,2022-07-26 18:02:29,63.8424,-22.4338,54.07,94,100,18.41
646,Koronowo,PL,2022-07-26 18:03:39,53.3137,17.937,70.54,72,100,9.93
647,Malaut,IN,2022-07-26 18:03:40,30.2167,74.4833,87.24,61,41,8.52
648,Tiznit,MA,2022-07-26 18:03:41,29.5833,-9.5,95.0,19,0,8.95
649,Samarinda,ID,2022-07-26 18:00:18,-0.5,117.15,73.71,99,100,2.15
650,Andilamena,MG,2022-07-26 18:03:42,-17.0167,48.5833,56.23,95,66,5.32
651,Rayachoti,IN,2022-07-26 18:03:42,14.05,78.75,77.34,76,90,7.11
652,Horodkivka,UA,2022-07-26 18:03:43,49.9068,28.9847,68.43,59,24,4.88
653,Upata,VE,2022-07-26 18:03:43,8.0086,-62.3989,84.31,59,100,5.3
654,Maniitsoq,GL,2022-07-26 18:03:44,65.4167,-52.9,40.06,95,100,8.95
655,Bukama,CD,2022-07-26 18:01:42,-9.2,25.85,77.36,32,37,4.52
656,Great Yarmouth,GB,2022-07-26 18:03:38,52.6083,1.7305,64.08,70,100,8.03
657,Beloha,MG,2022-07-26 18:03:45,-25.1667,45.05,61.86,73,1,3.85
658,Collierville,US,2022-07-26 18:03:46,35.042,-89.6645,95.76,56,20,12.66
659,Poum,NC,2022-07-26 18:03:47,-20.2333,164.0167,72.72,75,34,10.07
660,Guisguis,PH,2022-07-26 18:03:48,13.8714,121.5192,78.06,89,94,3.69
661,Abomsa,ET,2022-07-26 18:03:50,9.9833,39.9833,73.49,67,96,7.9
662,Osorno,CL,2022-07-26 18:03:50,-40.5667,-73.15,53.58,88,50,6.8
663,Cobija,BO,2022-07-26 18:03:51,-11.0267,-68.7692,96.21,29,63,2.91
664,Kununurra,AU,2022-07-26 18:03:52,-15.7667,128.7333,75.18,31,83,14.97
665,Jalu,LY,2022-07-26 18:03:52,29.0331,21.5482,93.58,17,2,6.04
666,Naya Bazar,IN,2022-07-26 18:03:53,27.1333,88.2667,74.82,96,90,1.14
667,Madison,US,2022-07-26 17:59:10,34.7334,-86.5667,92.1,64,40,9.22
668,Flin Flon,CA,2022-07-26 18:03:54,54.7682,-101.865,60.64,88,75,9.22
669,Masterton,NZ,2022-07-26 18:03:56,-40.9597,175.6575,52.88,99,100,3.18
670,Longkou,CN,2022-07-26 18:03:56,37.6508,120.3286,74.46,85,77,4.32
671,Myitkyina,MM,2022-07-26 18:03:57,25.3833,97.4,74.1,99,37,0.98
672,Kaoma,ZM,2022-07-26 18:03:58,-14.7833,24.8,59.63,37,0,6.64
673,Taywarah,AF,2022-07-26 18:03:58,33.35,64.4167,71.13,37,76,1.32
674,Garissa,KE,2022-07-26 18:04:00,-0.4536,39.6401,76.69,58,70,23.82
675,Matveyevka,RU,2022-07-26 18:04:01,52.15,56.1833,63.88,92,99,1.28
676,Qaqortoq,GL,2022-07-26 18:04:01,60.7167,-46.0333,47.46,84,93,4.88
677,Baruun-Urt,MN,2022-07-26 18:04:02,46.6806,113.2792,57.72,82,2,4.81
678,Merrill,US,2022-07-26 18:04:03,45.1805,-89.6835,78.57,53,0,9.22
679,Virginia Beach,US,2022-07-26 18:01:57,36.8529,-75.978,92.01,69,75,13.8
680,Ulladulla,AU,2022-07-26 18:04:04,-35.35,150.4667,46.27,76,8,9.08
681,Barmer,IN,2022-07-26 18:04:05,25.75,71.3833,79.21,82,99,11.14
682,Dayong,CN,2022-07-26 18:04:05,25.0209,118.2898,77.49,93,32,0.56
683,Qazvin,IR,2022-07-26 18:04:06,36.2797,50.0049,72.77,55,0,11.27
684,Quang Ngai,VN,2022-07-26 18:04:07,15.1167,108.8,75.99,86,73,4.25
685,Maceio,BR,2022-07-26 18:04:08,-9.6658,-35.7353,78.24,78,75,11.5
686,Broken Hill,AU,2022-07-26 18:04:08,-31.95,141.4333,42.82,83,0,6.67
687,Gamba,GA,2022-07-26 18:04:09,-2.65,10.0,71.55,83,70,8.61
688,Tessalit,ML,2022-07-26 18:04:10,20.1986,1.0114,105.21,7,6,2.35
689,Aksay,RU,2022-07-26 18:04:11,47.26,39.87,73.62,75,54,7.11
690,Alugan,PH,2022-07-26 18:04:11,12.2188,125.4808,77.97,89,93,5.17
691,Kerema,PG,2022-07-26 18:04:12,-7.9631,145.7785,76.95,91,100,8.08
692,Ambunti,PG,2022-07-26 18:04:13,-4.2365,142.8448,72.91,99,84,1.16
693,Alcudia,ES,2022-07-26 18:04:13,39.8532,3.1214,85.95,66,0,11.21
694,Bangolo,CI,2022-07-26 18:04:16,7.0069,-7.475,73.76,93,99,1.21
695,Buncrana,IE,2022-07-26 18:04:17,55.1333,-7.45,60.57,70,63,8.9
696,Kem,RU,2022-07-26 18:04:17,64.9555,34.5793,64.81,71,88,6.96
697,Wuan,CN,2022-07-26 18:04:18,31.6836,112.0044,77.56,97,74,3.91
698,Pontal Do Parana,BR,2022-07-26 18:04:19,-25.6533,-48.5128,72.99,72,60,4.94
699,Komagane,JP,2022-07-26 18:04:20,35.7296,137.9396,72.12,98,100,3.74
700,Dunmore Town,BS,2022-07-26 18:04:21,25.5,-76.65,83.35,80,97,19.73
701,Chicama,PE,2022-07-26 18:01:14,-7.8447,-79.1469,71.06,64,97,8.5
702,Kaspiysk,RU,2022-07-26 18:04:22,42.8816,47.6392,75.38,78,1,8.99
703,Khor,RU,2022-07-26 18:04:23,47.8861,134.9464,66.04,94,68,2.55
704,Wilmington,US,2022-07-26 18:02:32,34.2257,-77.9447,92.89,62,0,13.8
705,Ryotsu,JP,2022-07-26 18:04:24,38.0833,138.4333,75.69,86,1,1.39
706,Imelda,PH,2022-07-26 18:04:25,7.65,123.95,78.26,89,95,3.22
707,Yarada,IN,2022-07-26 18:04:25,17.65,83.2667,79.12,100,40,2.3
708,Dixon,US,2022-07-26 18:04:26,38.4455,-121.8233,83.89,49,0,3.44
